chr,start,end,q-val,ind,MarkerName
6,32661805,32661805,1,2991,unspec
6,32661854,32661854,1,2992,unspec
6,32661862,32661862,1,2993,unspec
6,32661903,32661903,1,2994,unspec
6,32661908,32661908,1,2995,unspec
6,32661939,32661939,1,2996,unspec
6,32661941,32661941,1,2997,unspec
6,32661960,32661960,1,2998,unspec
6,32662585,32662585,1,2999,unspec
6,40755655,40755655,1,3000,unspec
6,40756378,40756378,1,3001,unspec
6,40756392,40756392,0.852184927,3002,unspec
6,40756747,40756747,1,3003,unspec
6,40757485,40757485,1,3004,unspec
6,40757643,40757643,0.771773221,3005,unspec
6,40757714,40757714,1,3006,unspec
6,40758088,40758088,1,3007,unspec
6,40758149,40758149,1,3008,unspec
6,40758236,40758236,1,3009,unspec
6,40758554,40758554,1,3010,unspec
6,40759003,40759003,1,3011,unspec
6,40759233,40759233,1,3012,unspec
6,40759350,40759350,1,3013,unspec
6,40759351,40759351,0.76953125,3014,unspec
6,40759773,40759773,1,3015,unspec
6,40759826,40759826,1,3016,unspec
6,40760252,40760252,0.79184598,3017,unspec
6,40760383,40760383,0.830594901,3018,unspec
6,40760810,40760810,1,3019,unspec
6,40760936,40760936,1,3020,unspec
6,40761299,40761299,0.839115411,3021,unspec
6,40761326,40761326,1,3022,unspec
6,40761805,40761805,1,3023,unspec
6,40762113,40762113,1,3024,unspec
6,40762442,40762442,1,3025,unspec
6,40762694,40762694,1,3026,unspec
6,40763099,40763099,1,3027,unspec
6,40763631,40763631,1,3028,unspec
6,40763844,40763844,1,3029,unspec
6,40763869,40763869,0.717299578,3030,unspec
6,40763915,40763915,1,3031,unspec
6,40763943,40763943,1,3032,unspec
6,40764037,40764037,1,3033,unspec
6,40764149,40764149,1,3034,unspec
6,40764279,40764279,0.892782369,3035,unspec
6,40764772,40764772,1,3036,unspec
6,40764992,40764992,1,3037,unspec
6,40765285,40765285,1,3038,unspec
6,40765324,40765324,1,3039,unspec
6,40765387,40765387,0.817035775,3040,unspec
6,40765857,40765857,1,3041,unspec
6,40765890,40765890,1,3042,unspec
6,40766002,40766002,1,3043,unspec
6,40766540,40766540,1,3044,unspec
6,40766590,40766590,0.667285383,3045,unspec
6,40766664,40766664,0.722846442,3046,unspec
6,40767038,40767038,1,3047,unspec
6,40767400,40767400,0.76953125,3048,unspec
6,40767488,40767488,1,3049,unspec
6,40767584,40767584,1,3050,unspec
6,40868660,40868660,0.796636771,3051,unspec
6,40869299,40869299,1,3052,unspec
6,40869431,40869431,1,3053,unspec
6,40869438,40869438,1,3054,unspec
6,40869696,40869696,1,3055,unspec
6,40870146,40870146,1,3056,unspec
6,40870169,40870169,1,3057,unspec
6,40870267,40870267,1,3058,unspec
6,40870517,40870517,1,3059,unspec
6,40870942,40870942,1,3060,unspec
6,40870944,40870944,1,3061,unspec
6,40871100,40871100,1,3062,unspec
6,40871302,40871302,1,3063,unspec
6,40871381,40871381,1,3064,unspec
6,40871503,40871503,1,3065,unspec
6,40871527,40871527,1,3066,unspec
6,40871530,40871530,1,3067,unspec
6,40871689,40871689,1,3068,unspec
6,40872312,40872312,0.806510682,3069,unspec
6,40872397,40872397,1,3070,unspec
6,40872415,40872415,1,3071,unspec
6,40872431,40872431,1,3072,unspec
6,40872432,40872432,0.868179174,3073,unspec
6,40872685,40872685,1,3074,unspec
6,40873376,40873376,1,3075,unspec
6,40873589,40873589,1,3076,unspec
6,40873590,40873590,1,3077,unspec
6,40874035,40874035,1,3078,unspec
6,40874722,40874722,1,3079,unspec
6,40874905,40874905,1,3080,unspec
6,40874943,40874943,1,3081,unspec
6,40875326,40875326,1,3082,unspec
6,40875703,40875703,1,3083,unspec
6,40875815,40875815,1,3084,unspec
6,40875955,40875955,1,3085,unspec
6,40876098,40876098,1,3086,unspec
6,40876263,40876263,1,3087,unspec
6,40876284,40876284,0.821401078,3088,unspec
6,40876732,40876732,1,3089,unspec
6,40876791,40876791,1,3090,unspec
6,40876803,40876803,1,3091,unspec
6,40876952,40876952,1,3092,unspec
6,40877149,40877149,1,3093,unspec
6,40877341,40877341,1,3094,unspec
6,40878135,40878135,1,3095,unspec
6,40878276,40878276,1,3096,unspec
6,40878795,40878795,1,3097,unspec
6,40879002,40879002,1,3098,unspec
6,40879175,40879175,1,3099,unspec
6,40879604,40879604,0.672562358,3100,unspec
6,40880274,40880274,0.869319493,3101,unspec
6,40880305,40880305,1,3102,unspec
6,40880804,40880804,0.771773221,3103,unspec
6,40880807,40880807,1,3104,unspec
6,40880930,40880930,1,3105,unspec
6,40891818,40891818,1,3106,unspec
6,40891939,40891939,1,3107,unspec
6,40892314,40892314,1,3108,unspec
6,40892485,40892485,1,3109,unspec
6,40893108,40893108,1,3110,unspec
6,40893392,40893392,1,3111,unspec
6,40893398,40893398,1,3112,unspec
6,40893729,40893729,1,3113,unspec
6,40893794,40893794,1,3114,unspec
6,40893804,40893804,1,3115,unspec
6,40893825,40893825,1,3116,unspec
6,40893828,40893828,1,3117,unspec
6,40894200,40894200,1,3118,unspec
6,40894281,40894281,1,3119,unspec
6,40895013,40895013,1,3120,unspec
6,40895122,40895122,1,3121,unspec
6,40895132,40895132,1,3122,unspec
6,40895604,40895604,1,3123,unspec
6,40895796,40895796,1,3124,unspec
6,40895992,40895992,1,3125,unspec
6,40896019,40896019,1,3126,unspec
6,40896026,40896026,1,3127,unspec
6,40896179,40896179,1,3128,unspec
6,40896711,40896711,1,3129,unspec
6,40896985,40896985,1,3130,unspec
6,40897407,40897407,1,3131,unspec
6,40897486,40897486,1,3132,unspec
6,40897501,40897501,1,3133,unspec
6,40897536,40897536,1,3134,unspec
6,40897809,40897809,1,3135,unspec
6,40897832,40897832,1,3136,unspec
6,40898706,40898706,1,3137,unspec
6,40898790,40898790,1,3138,unspec
6,40898993,40898993,1,3139,unspec
6,40899136,40899136,1,3140,unspec
6,40899321,40899321,1,3141,unspec
6,40899420,40899420,1,3142,unspec
6,40900022,40900022,1,3143,unspec
6,40900032,40900032,1,3144,unspec
6,40900620,40900620,1,3145,unspec
6,40900947,40900947,1,3146,unspec
6,40901148,40901148,1,3147,unspec
6,40901710,40901710,0.830594901,3148,unspec
6,40901774,40901774,1,3149,unspec
6,40902196,40902196,1,3150,unspec
6,40902247,40902247,0.814512922,3151,unspec
6,40902258,40902258,0.821401078,3152,unspec
6,40902583,40902583,1,3153,unspec
6,40903097,40903097,0.81669627,3154,unspec
6,40903172,40903172,1,3155,unspec
6,40903305,40903305,1,3156,unspec
6,40903434,40903434,0.776028202,3157,unspec
6,40903517,40903517,1,3158,unspec
6,40904126,40904126,1,3159,unspec
6,40904167,40904167,1,3160,unspec
6,41156762,41156762,1,3161,unspec
6,41156799,41156799,1,3162,unspec
6,41156855,41156855,1,3163,unspec
6,41156994,41156994,1,3164,unspec
6,41157987,41157987,1,3165,unspec
6,41159172,41159172,0.749248748,3166,unspec
6,41159633,41159633,1,3167,unspec
6,41160234,41160234,0.765405405,3168,unspec
6,41160783,41160783,1,3169,unspec
6,41160955,41160955,1,3170,unspec
6,41161469,41161469,1,3171,unspec
6,41161514,41161514,1,3172,unspec
6,41161664,41161664,1,3173,unspec
6,41162194,41162194,1,3174,unspec
6,41162861,41162861,1,3175,unspec
6,41163315,41163315,1,3176,unspec
6,41163317,41163317,1,3177,unspec
6,41164915,41164915,1,3178,unspec
6,41165273,41165273,1,3179,unspec
6,41165623,41165623,1,3180,unspec
6,41165734,41165734,1,3181,unspec
6,41165784,41165784,1,3182,unspec
6,41165877,41165877,1,3183,unspec
6,41165945,41165945,1,3184,unspec
6,41166005,41166005,1,3185,unspec
6,41166068,41166068,1,3186,unspec
6,41166399,41166399,1,3187,unspec
6,41166451,41166451,1,3188,unspec
6,41166712,41166712,0.883885458,3189,unspec
6,41166732,41166732,0.762128326,3190,unspec
6,41167476,41167476,1,3191,unspec
6,41168112,41168112,1,3192,unspec
6,47460254,47460254,1,3193,unspec
6,47460937,47460937,1,3194,unspec
6,47461095,47461095,1,3195,unspec
6,47461096,47461096,1,3196,unspec
6,47461581,47461581,0.821401078,3197,unspec
6,47461709,47461709,1,3198,unspec
6,47462031,47462031,1,3199,unspec
6,47462554,47462554,1,3200,unspec
6,47463110,47463110,0.849444081,3201,unspec
6,47463111,47463111,1,3202,unspec
6,47463119,47463119,0.605787781,3203,unspec
6,47463378,47463378,1,3204,unspec
6,47463548,47463548,0.722846442,3205,unspec
6,47464162,47464162,1,3206,unspec
6,47464221,47464221,1,3207,unspec
6,47464761,47464761,1,3208,unspec
6,47464901,47464901,1,3209,unspec
6,47465304,47465304,1,3210,unspec
6,47465363,47465363,1,3211,unspec
6,47466015,47466015,0.624444444,3212,unspec
6,47466383,47466383,1,3213,unspec
6,47467511,47467511,1,3214,unspec
6,47467567,47467567,0.635142119,3215,unspec
6,47467684,47467684,1,3216,unspec
6,47467715,47467715,1,3217,unspec
6,47467791,47467791,1,3218,unspec
6,47467821,47467821,1,3219,unspec
6,47468249,47468249,1,3220,unspec
6,47468255,47468255,1,3221,unspec
6,47468328,47468328,1,3222,unspec
6,47468366,47468366,1,3223,unspec
6,47468560,47468560,1,3224,unspec
6,47468995,47468995,1,3225,unspec
6,47469185,47469185,1,3226,unspec
6,47469230,47469230,0.761453397,3227,unspec
6,47469611,47469611,0.806510682,3228,unspec
6,47622426,47622426,1,3229,unspec
6,47622448,47622448,0.612658228,3230,unspec
6,47622740,47622740,1,3231,unspec
6,47622831,47622831,1,3232,unspec
6,47622950,47622950,0.706724512,3233,unspec
6,47623127,47623127,1,3234,unspec
6,47623329,47623329,1,3235,unspec
6,47623442,47623442,1,3236,unspec
6,47623471,47623471,0.637313433,3237,unspec
6,47623579,47623579,1,3238,unspec
6,47623669,47623669,0.830594901,3239,unspec
6,47624120,47624120,0.57768595,3240,unspec
6,47624592,47624592,0.771773221,3241,unspec
6,47625055,47625055,1,3242,unspec
6,47626266,47626266,1,3243,unspec
6,47626447,47626447,0.563551402,3244,unspec
6,47626468,47626468,0.816157635,3245,unspec
6,47626582,47626582,1,3246,unspec
6,47626986,47626986,1,3247,unspec
6,47627419,47627419,0.049173641,3248,"(CD2AP,ADGRF)"
6,47628234,47628234,1,3249,unspec
6,47628280,47628280,0.767108753,3250,unspec
6,47629376,47629376,1,3251,unspec
6,47629505,47629505,1,3252,unspec
6,47629626,47629626,1,3253,unspec
6,47630120,47630120,1,3254,unspec
6,47630389,47630389,1,3255,unspec
6,47630689,47630689,1,3256,unspec
6,47630715,47630715,1,3257,unspec
6,47630905,47630905,1,3258,unspec
6,47630994,47630994,0.765405405,3259,unspec
6,47631105,47631105,0.706724512,3260,unspec
6,47631203,47631203,1,3261,unspec
6,47631936,47631936,1,3262,unspec
6,47632242,47632242,1,3263,unspec
6,121078032,121078032,1,3264,unspec
6,121078146,121078146,1,3265,unspec
6,121078232,121078232,0.670183486,3266,unspec
6,121078345,121078345,1,3267,unspec
6,121078601,121078601,1,3268,unspec
6,121078645,121078645,1,3269,unspec
6,121078692,121078692,1,3270,unspec
6,121079070,121079070,0.806510682,3271,unspec
6,121079252,121079252,1,3272,unspec
6,121079478,121079478,1,3273,unspec
6,121079503,121079503,1,3274,unspec
6,121079544,121079544,1,3275,unspec
6,121079680,121079680,0.861037394,3276,unspec
6,121079773,121079773,1,3277,unspec
6,121079835,121079835,1,3278,unspec
6,121079972,121079972,1,3279,unspec
6,121080027,121080027,1,3280,unspec
6,121080033,121080033,1,3281,unspec
6,121080562,121080562,0.845660881,3282,unspec
6,121080571,121080571,1,3283,unspec
6,121080850,121080850,1,3284,unspec
6,121080878,121080878,1,3285,unspec
6,121080964,121080964,1,3286,unspec
6,121081137,121081137,0.81669627,3287,unspec
6,121081480,121081480,1,3288,unspec
6,121081721,121081721,0.728085868,3289,unspec
6,121081938,121081938,0.861037394,3290,unspec
6,121081980,121081980,1,3291,unspec
6,121082274,121082274,0.812387612,3292,unspec
6,121082500,121082500,1,3293,unspec
6,121082589,121082589,1,3294,unspec
6,121082754,121082754,1,3295,unspec
6,121082966,121082966,1,3296,unspec
6,121083165,121083165,1,3297,unspec
6,121083207,121083207,1,3298,unspec
6,121083250,121083250,1,3299,unspec
6,121083358,121083358,1,3300,unspec
6,121083471,121083471,1,3301,unspec
6,121083496,121083496,1,3302,unspec
6,121083590,121083590,1,3303,unspec
6,121083696,121083696,1,3304,unspec
6,121083948,121083948,1,3305,unspec
6,121084039,121084039,0.830594901,3306,unspec
6,121084277,121084277,1,3307,unspec
6,121084301,121084301,1,3308,unspec
6,121084504,121084504,1,3309,unspec
6,121084640,121084640,1,3310,unspec
6,121085184,121085184,1,3311,unspec
6,121085330,121085330,1,3312,unspec
6,121085425,121085425,1,3313,unspec
6,121085507,121085507,1,3314,unspec
6,121085612,121085612,1,3315,unspec
6,121086120,121086120,1,3316,unspec
6,121087357,121087357,1,3317,unspec
6,121087360,121087360,1,3318,unspec
6,121087709,121087709,1,3319,unspec
6,121088038,121088038,0.830594901,3320,unspec
6,121088638,121088638,1,3321,unspec
6,121089020,121089020,1,3322,unspec
6,121089524,121089524,1,3323,unspec
6,121089568,121089568,1,3324,unspec
6,32596625,32596625,1,3325,unspec
6,32596764,32596764,1,3326,unspec
6,32596797,32596797,1,3327,unspec
6,32596817,32596817,1,3328,unspec
6,32596904,32596904,1,3329,unspec
6,32596922,32596922,1,3330,unspec
6,32596933,32596933,1,3331,unspec
6,32596935,32596935,1,3332,unspec
6,32596948,32596948,1,3333,unspec
6,32596950,32596950,0.771773221,3334,unspec
6,32597007,32597007,1,3335,unspec
6,32597009,32597009,1,3336,unspec
6,32597023,32597023,1,3337,unspec
6,32597026,32597026,0.635142119,3338,unspec
6,32597036,32597036,0.785331781,3339,unspec
6,32602640,32602640,1,3340,unspec
6,32602641,32602641,1,3341,unspec
6,32602662,32602662,1,3342,unspec
6,32602684,32602684,0.676614699,3343,unspec
6,32602701,32602701,1,3344,unspec
6,32602717,32602717,1,3345,unspec
6,32602747,32602747,1,3346,unspec
6,32602773,32602773,1,3347,unspec
6,32602794,32602794,1,3348,unspec
6,32602796,32602796,1,3349,unspec
6,32602800,32602800,0.765405405,3350,unspec
6,32602825,32602825,1,3351,unspec
6,32602832,32602832,0.771773221,3352,unspec
6,32602872,32602872,1,3353,unspec
6,32602940,32602940,1,3354,unspec
6,32602994,32602994,1,3355,unspec
6,32602999,32602999,0.830594901,3356,unspec
6,32603020,32603020,1,3357,unspec
6,32603023,32603023,1,3358,unspec
6,32603032,32603032,1,3359,unspec
6,32603040,32603040,1,3360,unspec
6,32603062,32603062,1,3361,unspec
6,32603072,32603072,1,3362,unspec
6,32603082,32603082,0.768115942,3363,unspec
6,32603117,32603117,1,3364,unspec
6,32603170,32603170,1,3365,unspec
6,32603181,32603181,1,3366,unspec
6,32603182,32603182,1,3367,unspec
6,32603202,32603202,1,3368,unspec
6,32603204,32603204,1,3369,unspec
6,32603205,32603205,1,3370,unspec
6,32603217,32603217,1,3371,unspec
6,32603224,32603224,1,3372,unspec
6,32603234,32603234,1,3373,unspec
6,32603266,32603266,1,3374,unspec
6,32603321,32603321,1,3375,unspec
6,32603333,32603333,1,3376,unspec
6,32603340,32603340,1,3377,unspec
6,32603345,32603345,1,3378,unspec
6,32603378,32603378,1,3379,unspec
6,32603383,32603383,1,3380,unspec
6,32603389,32603389,1,3381,unspec
6,32603424,32603424,1,3382,unspec
6,32603450,32603450,0.81669627,3383,unspec
6,32603518,32603518,1,3384,unspec
6,32603533,32603533,1,3385,unspec
6,32603625,32603625,1,3386,unspec
6,32603683,32603683,0.765405405,3387,unspec
6,32603690,32603690,1,3388,unspec
6,32603752,32603752,1,3389,unspec
6,32603767,32603767,1,3390,unspec
6,32603785,32603785,1,3391,unspec
6,32603807,32603807,1,3392,unspec
6,32603832,32603832,1,3393,unspec
6,32603913,32603913,1,3394,unspec
6,32604152,32604152,1,3395,unspec
6,32604184,32604184,1,3396,unspec
6,32604185,32604185,1,3397,unspec
6,32604222,32604222,1,3398,unspec
6,32604253,32604253,1,3399,unspec
6,32604271,32604271,0.637717122,3400,unspec
6,32604283,32604283,1,3401,unspec
6,32604299,32604299,1,3402,unspec
6,32604302,32604302,1,3403,unspec
6,32604305,32604305,1,3404,unspec
6,32604329,32604329,1,3405,unspec
6,32604336,32604336,1,3406,unspec
6,32604371,32604371,1,3407,unspec
6,32604378,32604378,1,3408,unspec
6,32604402,32604402,1,3409,unspec
6,32604403,32604403,1,3410,unspec
6,32604425,32604425,1,3411,unspec
6,32604447,32604447,1,3412,unspec
6,32604452,32604452,1,3413,unspec
6,32604457,32604457,1,3414,unspec
6,32604472,32604472,0.830594901,3415,unspec
6,32604474,32604474,1,3416,unspec
6,32604501,32604501,1,3417,unspec
6,32604513,32604513,1,3418,unspec
6,32604515,32604515,1,3419,unspec
6,32604517,32604517,1,3420,unspec
6,32604525,32604525,1,3421,unspec
6,32604528,32604528,1,3422,unspec
6,32604534,32604534,0.665116279,3423,unspec
6,32604545,32604545,1,3424,unspec
6,32604549,32604549,1,3425,unspec
6,32604611,32604611,1,3426,unspec
6,32604628,32604628,1,3427,unspec
6,32604631,32604631,1,3428,unspec
6,32604656,32604656,1,3429,unspec
6,32604658,32604658,1,3430,unspec
6,32604674,32604674,1,3431,unspec
6,32604684,32604684,1,3432,unspec
6,32604770,32604770,1,3433,unspec
6,32604806,32604806,1,3434,unspec
6,32604809,32604809,1,3435,unspec
6,32604882,32604882,1,3436,unspec
6,32604889,32604889,0.761453397,3437,unspec
6,32604918,32604918,1,3438,unspec
6,32604924,32604924,1,3439,unspec
6,32604960,32604960,0.812387612,3440,unspec
6,32604965,32604965,1,3441,unspec
6,32604980,32604980,1,3442,unspec
6,32605029,32605029,1,3443,unspec
6,32605073,32605073,1,3444,unspec
6,32605074,32605074,1,3445,unspec
6,32605127,32605127,0.727838828,3446,unspec
6,32605134,32605134,0.820414938,3447,unspec
6,32605163,32605163,1,3448,unspec
6,32605171,32605171,1,3449,unspec
6,32605175,32605175,1,3450,unspec
6,32605184,32605184,1,3451,unspec
6,32605195,32605195,1,3452,unspec
6,32605198,32605198,1,3453,unspec
6,32605248,32605248,1,3454,unspec
6,32605250,32605250,1,3455,unspec
6,32605262,32605262,1,3456,unspec
6,32605263,32605263,0.765405405,3457,unspec
6,32605268,32605268,1,3458,unspec
6,32605281,32605281,1,3459,unspec
6,32605512,32605512,1,3460,unspec
6,32605524,32605524,1,3461,unspec
6,32605584,32605584,1,3462,unspec
6,32605638,32605638,0.749248748,3463,unspec
6,32605657,32605657,1,3464,unspec
6,32605664,32605664,1,3465,unspec
6,32605665,32605665,1,3466,unspec
6,32605670,32605670,1,3467,unspec
6,32605694,32605694,1,3468,unspec
6,32605762,32605762,1,3469,unspec
6,32605766,32605766,1,3470,unspec
6,32605777,32605777,1,3471,unspec
6,32605783,32605783,0.722846442,3472,unspec
6,32605785,32605785,1,3473,unspec
6,32605797,32605797,1,3474,unspec
6,32605821,32605821,1,3475,unspec
6,32605825,32605825,0.812387612,3476,unspec
6,32605844,32605844,1,3477,unspec
6,32605851,32605851,0.837196391,3478,unspec
6,32605852,32605852,1,3479,unspec
6,32605933,32605933,0.771773221,3480,unspec
6,32605936,32605936,1,3481,unspec
6,32605977,32605977,1,3482,unspec
6,32605983,32605983,0.830594901,3483,unspec
6,32606003,32606003,1,3484,unspec
6,32606024,32606024,1,3485,unspec
6,32606100,32606100,0.597306397,3486,unspec
6,32606118,32606118,1,3487,unspec
6,32606132,32606132,1,3488,unspec
6,32606133,32606133,0.81669627,3489,unspec
6,32606134,32606134,1,3490,unspec
6,32606149,32606149,1,3491,unspec
6,32606155,32606155,1,3492,unspec
6,32606157,32606157,1,3493,unspec
6,32606164,32606164,1,3494,unspec
6,32606168,32606168,0.821401078,3495,unspec
6,32606196,32606196,0.771773221,3496,unspec
6,32606214,32606214,1,3497,unspec
6,32606250,32606250,0.771773221,3498,unspec
6,32606271,32606271,1,3499,unspec
6,32606283,32606283,1,3500,unspec
6,32606285,32606285,1,3501,unspec
6,32606331,32606331,1,3502,unspec
6,32606350,32606350,1,3503,unspec
6,32606353,32606353,1,3504,unspec
6,32606394,32606394,1,3505,unspec
6,32606409,32606409,1,3506,unspec
6,32606413,32606413,1,3507,unspec
6,32606422,32606422,1,3508,unspec
6,32606423,32606423,1,3509,unspec
6,32606425,32606425,0.771773221,3510,unspec
6,32606427,32606427,1,3511,unspec
6,32606467,32606467,1,3512,unspec
6,32606473,32606473,1,3513,unspec
6,32606528,32606528,1,3514,unspec
6,32606531,32606531,1,3515,unspec
6,32606540,32606540,1,3516,unspec
6,32606552,32606552,1,3517,unspec
6,32606581,32606581,1,3518,unspec
6,32606583,32606583,1,3519,unspec
6,32606597,32606597,1,3520,unspec
6,32606602,32606602,1,3521,unspec
6,32606621,32606621,1,3522,unspec
6,32606657,32606657,1,3523,unspec
6,32606661,32606661,1,3524,unspec
6,32606676,32606676,1,3525,unspec
6,32606750,32606750,0.765405405,3526,unspec
6,32606760,32606760,1,3527,unspec
6,32607043,32607043,1,3528,unspec
6,32607104,32607104,1,3529,unspec
6,32607177,32607177,1,3530,unspec
6,32607179,32607179,1,3531,unspec
6,32607481,32607481,1,3532,unspec
6,32607488,32607488,1,3533,unspec
6,32607498,32607498,1,3534,unspec
6,32607513,32607513,1,3535,unspec
6,32607532,32607532,0.765405405,3536,unspec
6,32607542,32607542,1,3537,unspec
6,32607548,32607548,1,3538,unspec
6,32607563,32607563,1,3539,unspec
6,32607592,32607592,0.79184598,3540,unspec
