chr,start,end,kappa,tau,T_original,T_Knock1,T_Knock2,T_Knock3,T_Knock4,T_Knock5,q-value,Ind,MarkerName
2,127080773,127080773,2,0.0007352,0.0022831,0.0017839,0.0026623,0.0019624,0.0019271,0.0016638,1,681,unspec
2,127080840,127080840,4,0.0008851,0.0017937,0.0021537,0.0027251,0.0010619,0.00273,0.0018449,1,682,unspec
2,127080874,127080874,5,0.0011598,0.0035767,0.0032865,0.0029417,0.0035921,0.0035187,0.0046785,1,683,unspec
2,127081073,127081073,3,0.0049509,0.00075636,0.0029654,0.0033805,0.0079163,0.0056116,0.0023366,1,684,unspec
2,127081103,127081103,3,0.0043884,0.0020519,0.001347,0.00097827,0.0064403,0.0029089,0.0023614,1,685,unspec
2,127081191,127081191,3,0.0005864,0.0028723,0.0013762,0.00238,0.0032624,0.0031257,0.002676,1,686,unspec
2,127081353,127081353,2,0.0018688,0.0038085,0.0026778,0.0045466,0.0020947,0.0012965,0.0037787,1,687,unspec
2,127081619,127081619,3,0.0018244,0.0013149,0.0019438,0.00011823,0.0033543,0.0028674,0.0015299,1,688,unspec
2,127081687,127081687,1,0.0021539,0.0021156,0.0048824,0.0033054,0.0027285,0.0020443,0.0034769,1,689,unspec
2,127081858,127081858,4,0.0027911,0.0030081,0.0025312,0.0012871,0.0020819,0.0053223,0.004268,1,690,unspec
2,127081898,127081898,4,0.0010234,0.0018715,0.00041696,0.0017154,0.00030357,0.0027388,0.0023685,1,691,unspec
2,127081937,127081937,5,0.0029215,0.0037077,0.001191,0.0030689,0.00023023,0.0010621,0.0041125,1,692,unspec
2,127081958,127081958,4,0.00625131,0.00065319,0.0027316,0.0008087,0.00068019,0.0069315,0.00054808,1,693,unspec
2,127082051,127082051,1,0.0004959,0.0034038,0.0034433,0.0030969,0.0029474,0.0018494,4.76E-05,1,694,unspec
2,127082122,127082122,2,0.0003895,0.0030572,0.0017399,0.0032851,0.0028956,0.0011394,0.0032555,1,695,unspec
2,127082205,127082205,3,0.00370627,0.00067945,0.0038433,0.00098503,0.0046913,0.0012036,0.00086274,1,696,unspec
2,127082808,127082808,3,0.0033553,0.0014131,0.001397,0.0037779,0.0047684,0.0019385,0.00081071,1,697,unspec
2,127082912,127082912,1,0.0102289,0.0014992,0.012102,0.0058878,0.0017044,0.0018731,0.0041505,1,698,unspec
2,127083071,127083071,4,0.0033601,0.0014994,0.0016246,0.0026318,0.0024293,0.0057894,0.0030097,1,699,unspec
2,127083138,127083138,0,0.0274372,0.031302,0.0083922,0.0033642,0.0038648,0.030769,0.001087,0.390977444,700,unspec
2,127083142,127083142,4,0.0007318,0.0018501,0.0028082,0.0011106,0.0027195,0.0034513,0.0029877,1,701,unspec
2,127083172,127083172,0,0.0046594,0.0073194,0.00266,0.0036608,0.00053625,0.0031106,0.0026126,0.668161435,702,unspec
2,127083291,127083291,3,0.0072658,0.0018753,0.0051819,0.0059798,0.011903,0.0046372,0.0044939,1,703,unspec
2,127083328,127083328,0,0.0008966,0.0034581,0.0027497,0.0026395,0.0025615,0.0022595,0.0024539,0.880363224,704,unspec
2,127083761,127083761,0,0.004261,0.0055844,0.0013234,0.00079768,0.0035274,6.03E-06,0.0024338,0.681896552,705,unspec
2,127084010,127084010,3,0.0013417,0.0029984,0.0043029,0.0046215,0.0052223,0.0038806,0.0018379,1,706,unspec
2,127084193,127084193,2,0.000723,0.0027168,0.00045603,0.0032696,0.0001722,0.0029306,0.0025466,1,707,unspec
2,127084354,127084354,4,0.0121602,0.0066629,0.0038601,0.00012569,0.00077929,0.013298,0.0011378,1,708,unspec
2,127084369,127084369,4,0.0035698,0.00063542,0.0026542,0.0043502,0.0037677,0.006224,0.0012838,1,709,unspec
2,127084586,127084586,5,0.0092638,0.004918,0.0076492,0.015925,0.00412,0.0086482,0.016913,1,710,unspec
2,127084807,127084807,4,0.0054356,0.0023871,0.0035696,0.0028833,0.001897,0.0083189,0.0043461,1,711,unspec
2,127085031,127085031,5,0.0025691,0.0021484,0.0034135,0.00091953,0.00087127,0.0013473,0.0039164,1,712,unspec
2,127085175,127085175,2,0.0027081,0.0019633,0.0027498,0.0054579,0.0044407,0.0012351,0.0042312,1,713,unspec
2,127085298,127085298,1,1.1630897,0.0047103,1.1678,0.22588,0.022865,0.0039251,0.00065775,1,714,unspec
2,127085465,127085465,4,0.0007853,0.0026195,0.0024433,0.0022697,0.0022656,0.003055,0.00057546,1,715,unspec
2,127085617,127085617,5,0.0033017,0.0040825,0.0022421,0.00052334,7.27E-05,0.0013143,0.004616,1,716,unspec
2,127085620,127085620,4,0.0021734,0.0025831,0.0032213,0.0017625,0.0017732,0.0046694,0.002496,1,717,unspec
2,127085666,127085666,5,0.0141558,0.013367,0.0011901,0.0075316,0.0017239,0.0031732,0.017329,1,718,unspec
2,127085803,127085803,5,0.0007383,0.0027037,0.001486,0.002891,0.0024423,0.00047183,0.0031806,1,719,unspec
2,127086080,127086080,3,0.0040281,0.00382,0.0055314,0.0030498,0.0078481,0.0066269,0.0028494,1,720,unspec
2,127086143,127086143,5,0.0050192,0.00070165,0.0026017,0.0078409,0.00285,0.0041737,0.0078692,1,721,unspec
2,127086158,127086158,3,0.0026292,2.43E-07,0.002798,0.0018119,0.0039227,0.0012935,0.00093057,1,722,unspec
2,127086199,127086199,5,0.0031668,0.0037919,0.002674,0.0048358,0.0022076,0.001284,0.0058408,1,723,unspec
2,127086585,127086585,0,3.21043,3.476,0.00046974,0.12104,0.80113,0.95475,0.26557,0.120689655,724,BIN1
2,127086781,127086781,2,0.0011893,0.0014336,0.001792,0.0026753,0.0023788,0.00014895,0.001486,1,725,unspec
2,127086831,127086831,4,0.0019434,0.0024905,0.0022787,0.0028007,0.0033081,0.0047441,0.0029399,1,726,unspec
2,127087063,127087063,2,0.0030002,0.0016188,0.00098082,0.004619,0.0037978,0.00015483,0.0030157,1,727,unspec
2,127087159,127087159,0,0.0010942,0.0031642,0.0018609,0.0030592,0.00207,0.00072856,0.002268,0.866096518,728,unspec
2,127088193,127088193,2,0.0017694,0.00054677,0.0027496,0.0033522,0.0024494,0.0015828,0.0005668,1,729,unspec
2,127088199,127088199,2,0.0010427,0.00047812,0.0016629,0.0026748,0.0016321,0.0014836,0.0022771,1,730,unspec
2,127088247,127088247,0,0.0027416,0.0057937,0.0052183,0.00277,0.0039544,0.0030521,0.0029968,0.775749674,731,unspec
2,127088745,127088745,2,0.0045677,0.005444,0.003659,0.007111,0.0017709,0.0025433,0.0021623,1,732,unspec
2,127088764,127088764,1,0.0024686,0.0039236,0.0063922,0.0036784,0.0041197,0.0038911,0.0047771,1,733,unspec
2,127088929,127088929,3,0.7038162,0.030057,0.45921,0.0034916,0.70774,0.00051719,0.0039238,1,734,unspec
2,127088958,127088958,0,0.0011932,0.0031529,0.0010209,0.0022344,0.0019972,0.0015555,0.0019597,0.858585859,735,unspec
2,127088991,127088991,5,0.0044385,0.0045772,0.00049744,0.0022464,0.0022381,0.001495,0.0066766,1,736,unspec
2,127089231,127089231,3,0.001505,0.0017624,0.0004469,0.0021831,0.0032674,0.0022566,0.00025466,1,737,unspec
2,127105411,127105411,2,0.0017472,0.0019672,0.0038618,0.0041214,0.0031467,0.0012321,0.0023742,1,738,unspec
2,127105453,127105453,1,2.647901,0.48963,2.7111,0.042028,1.1842,0.063199,0.04092,1,739,unspec
2,127105516,127105516,2,0.0008729,0.001903,0.0025016,0.0027937,0.0011609,0.0019208,0.0020894,1,740,unspec
2,127105648,127105648,2,1.828205,0.45557,0.0039075,1.8416,0.013395,0.0078328,0.14683,1,741,unspec
2,127105762,127105762,5,0.0168306,0.0051832,0.0057568,0.0050114,0.0047389,0.0026883,0.021842,1,742,unspec
2,127105970,127105970,4,0.0029892,0.0028283,0.0038386,0.0025659,0.00019499,0.0058175,0.0030254,1,743,unspec
2,127105999,127105999,1,0.0013263,0.0017604,0.0034121,0.0021313,0.0020858,0.0015115,0.0028879,1,744,unspec
2,127106105,127106105,1,0.0004126,0.00048484,0.0020291,0.0013986,0.0019602,0.0018023,0.0016165,1,745,unspec
2,127106405,127106405,3,0.0008639,0.002534,0.003518,0.0022612,0.00353,0.0026661,0.0034609,1,746,unspec
2,127106456,127106456,0,0.0014047,0.0029369,0.0018828,0.0015322,0.0019472,0.00094506,0.0001687,0.858585859,747,unspec
2,127106573,127106573,2,0.0012987,0.0029808,0.0035069,0.0037454,0.0024467,0.0014733,0.0022345,1,748,unspec
2,127106624,127106624,1,0.0020688,0.0028717,0.0049405,0.0037657,0.0035145,0.0025931,0.001752,1,749,unspec
2,127106970,127106970,2,0.0031355,0.0035264,0.0030457,0.0061812,0.0053335,0.0014724,0.0017799,1,750,unspec
2,127107257,127107257,1,0.0007462,0.0018699,0.0027268,0.0019636,0.0026923,0.0019806,0.0026539,1,751,unspec
2,127107332,127107332,3,0.0011756,0.0014444,0.0025358,0.0019794,0.003155,0.0023155,0.00061535,1,752,unspec
2,127107345,127107345,3,2.5899,1.7555,3.8686,0.03512,3.9846,1.3947,0.37463,1,753,unspec
2,127107346,127107346,1,2.63924,0.19136,3.0736,0.43436,1.1446,0.08374,0.60997,1,754,unspec
2,127107479,127107479,2,0.0042209,0.0030559,0.0022733,0.0064591,0.00037154,0.0010329,0.0022382,1,755,unspec
2,127107516,127107516,3,0.0020247,0.0031831,0.0017763,0.0028963,0.003801,0.0011053,0.0010263,1,756,unspec
2,127107524,127107524,5,0.015181,0.015548,0.0036719,0.016157,0.010658,0.0016298,0.025839,1,757,unspec
2,127107528,127107528,1,0.0012358,0.0020246,0.0032604,0.0014451,0.0024919,0.0026824,0.0012708,1,758,unspec
2,127107556,127107556,2,0.0012655,0.0022967,0.00084334,0.002945,0.0014529,0.0016795,0.0026147,1,759,unspec
2,127107929,127107929,0,0.0011602,0.0029523,0.0028274,0.0017921,0.00089978,0.0018131,0.00026828,0.85980025,760,unspec
2,127108118,127108118,2,0.00446313,0.00014399,0.00045557,0.0049187,0.00027316,0.0017139,0.0023817,1,761,unspec
2,127108177,127108177,2,0.0012447,0.00088351,0.0021823,0.0029609,0.0017162,0.0020857,0.00028227,1,762,unspec
2,127108471,127108471,1,0.91623,0.29077,1.207,0.0010814,0.78825,0.013206,0.48991,1,763,unspec
2,127108771,127108771,0,0.0031052,0.0052695,0.0019257,0.0021643,0.0031447,0.0021106,0.0023207,0.74,764,unspec
2,127108773,127108773,5,0.00371387,0.00098803,0.0021689,0.00054548,0.00076345,0.0034786,0.0047019,1,765,unspec
2,127108959,127108959,2,0.0005267,0.0014773,0.0022676,0.0026072,0.0020805,0.0014094,0.0024932,1,766,unspec
2,127108968,127108968,1,0.0013149,0.0015527,0.0032146,0.0018997,0.0023041,0.0010838,0.0025344,1,767,unspec
2,127108971,127108971,5,0.0022149,0.0017871,0.0038454,0.0011633,0.001986,0.0039207,0.0042009,1,768,unspec
2,127109143,127109143,1,0.002154,0.0021872,0.0043412,0.0013834,0.00098978,0.0024172,0.0027553,1,769,unspec
2,127109233,127109233,4,0.0050527,0.0040963,0.0018364,0.0027572,0.00095736,0.0078099,0.0029988,1,770,unspec
2,127109390,127109390,4,0.0065455,0.00034479,0.0019013,0.00275,0.0025673,0.0091128,0.0085332,1,771,unspec
2,127109440,127109440,1,0.0038829,0.0054088,0.0066862,0.0028033,0.0018579,0.0023367,0.0030292,1,772,unspec
2,127109441,127109441,0,0.0082539,0.010222,0.00095168,0.0019681,0.0029595,0.0020337,0.0004003,0.478225806,773,unspec
2,127109531,127109531,0,0.0021069,0.0039711,0.0022541,0.0018642,0.00048471,0.0018565,0.0027256,0.808486017,774,unspec
2,127109598,127109598,0,0.0014961,0.0040184,0.00093909,0.0025223,0.0028401,0.002553,0.00068617,0.842074928,775,unspec
2,127109888,127109888,2,0.0006005,0.0023864,0.0024246,0.0026686,0.0020681,0.00093883,0.0015433,1,776,unspec
2,127109980,127109980,0,0.0012025,0.002973,0.0022797,0.0026829,0.0017705,0.001545,0.0015322,0.858585859,777,unspec
2,127110025,127110025,3,0.00248707,0.00028512,0.00076533,0.0008699,0.0032524,0.001582,0.00040172,1,778,unspec
2,127110084,127110084,5,0.0012083,0.0017699,0.0012374,0.0017238,0.0015911,0.0017414,0.0029321,1,779,unspec
2,127110093,127110093,5,0.0013252,0.0030333,0.0042219,0.0043895,0.0013486,0.0043189,0.0055471,1,780,unspec
2,127110169,127110169,3,0.0009464,0.0014303,0.00082455,0.00034611,0.0021781,0.0012357,0.0012317,1,781,unspec
2,127110212,127110212,1,0.0019804,0.0028899,0.0046721,0.0026917,0.00024879,0.00021751,0.0028442,1,782,unspec
2,127110233,127110233,1,0.0001217,0.0015571,0.001604,0.0014823,0.0011191,0.0011816,0.0015117,1,783,unspec
2,127110239,127110239,3,0.0014863,0.0047196,0.0034251,0.0012109,0.0049114,0.0040273,0.0033848,1,784,unspec
2,127110448,127110448,5,0.0021701,0.0029297,0.0030936,0.0049768,0.0029328,0.0044654,0.0052637,1,785,unspec
2,127110641,127110641,5,0.0048766,0.0028711,0.003469,0.0031264,0.0011477,0.0025616,0.0077477,1,786,unspec
2,127110702,127110702,5,0.0008454,0.001523,0.0019807,0.0016397,0.00087824,0.0014061,0.0023684,1,787,unspec
2,127110832,127110832,5,0.0041294,0.00241,0.0012453,0.00098769,0.0011471,0.0036145,0.0053747,1,788,unspec
2,127110859,127110859,5,0.0027017,0.0029371,0.0022488,0.0009854,0.0022209,0.0021636,0.0049226,1,789,unspec
2,127110966,127110966,3,0.0014912,0.0035678,0.0011507,0.0020969,0.0047257,0.0032345,0.0042297,1,790,unspec
2,127111023,127111023,1,0.0034022,0.0026368,0.0059122,0.0011178,0.00024534,0.00251,0.0046031,1,791,unspec
2,127111157,127111157,0,0.0015296,0.0051451,0.0046005,0.0048687,0.0019702,0.00088206,0.0036155,0.842074928,792,unspec
2,127111221,127111221,1,0.0021875,0.0034399,0.0038773,0.0010947,0.00077442,0.0020241,0.0016898,1,793,unspec
2,127111491,127111491,2,0.0062375,0.0055408,0.0017982,0.0085509,0.0026424,0.0023134,0.00055594,1,794,unspec
2,127111507,127111507,4,0.0049642,0.0048761,0.0027147,0.0039631,0.0021602,0.0089273,0.0062735,1,795,unspec
2,127111790,127111790,4,0.0001882,0.0020132,0.00086826,0.0028036,0.0028432,0.0028848,0.0026966,1,796,unspec
2,127111886,127111886,5,0.0056229,0.0026669,0.0021777,0.0018356,0.00125,0.0026951,0.0078006,1,797,unspec
2,127112406,127112406,1,3.2616,0.14207,3.8972,0.9461,1.6106,0.62334,0.6356,1,798,unspec
2,127112850,127112850,5,0.0028548,0.0014362,0.0021859,0.00175,0.0030762,0.0010074,0.0046048,1,799,unspec
2,127113439,127113439,1,0.0027473,0.0028582,0.0056055,0.0021788,0.0041013,0.0017374,0.0035216,1,800,unspec
2,127113532,127113532,5,0.0045599,0.00063682,0.004037,0.003034,0.0011066,0.0029561,0.007516,1,801,unspec
2,127113708,127113708,3,0.0041816,0.0035864,0.00023009,0.0018699,0.0062985,0.0043112,0.0021169,1,802,unspec
2,127113798,127113798,0,0.0024626,0.0037233,0.0010767,0.0016795,0.0015271,0.0011025,0.0012607,0.793043478,803,unspec
2,127114228,127114228,2,0.0026521,0.0013213,0.0024806,0.0037265,0.0010744,0.00036373,0.00045491,1,804,unspec
2,127114468,127114468,5,0.0009653,0.0024285,0.0032221,0.0028314,0.0021893,0.0021474,0.0033938,1,805,unspec
2,127114771,127114771,1,0.0044561,8.43E-05,0.0060399,0.0015838,0.0015459,0.0020832,0.003388,1,806,unspec
2,127115046,127115046,1,2.3819,2.774,4.5616,3.0143,2.1797,0.34198,0.0050688,1,807,unspec
2,127115196,127115196,1,0.0020684,0.002354,0.0047065,0.0026381,0.0030665,0.0016416,0.0031337,1,808,unspec
2,127120439,127120439,2,0.0049908,0.00014156,0.0015248,0.007768,0.002818,0.0027772,0.0033554,1,809,unspec
2,127120512,127120512,1,0.0020805,0.0015491,0.0048282,0.0011535,0.0030155,0.0027477,0.0042811,1,810,unspec
2,127120558,127120558,0,0.0014954,0.0036893,0.0012723,0.0017044,0.0027357,0.0021939,0.002614,0.842074928,811,unspec
2,127120856,127120856,5,0.0010278,0.0020673,0.0015595,0.0018445,0.0025197,0.0018888,0.0029166,1,812,unspec
2,127120862,127120862,5,0.0024828,0.00039408,0.0018411,0.0029231,0.00012719,0.0018974,0.0043239,1,813,unspec
2,127121263,127121263,4,0.0018773,0.0013728,0.00055531,0.00021895,0.0025305,0.0032501,0.0028759,1,814,unspec
2,127121465,127121465,1,0.0016491,0.0019075,0.0039906,0.0027403,0.0023415,0.0034256,0.00083303,1,815,unspec
2,127121476,127121476,0,0.0018609,0.0044355,0.0018186,0.0025755,0.0025746,0.0008547,0.0030775,0.82852204,816,unspec
2,127121925,127121925,3,0.0100807,0.0057829,0.0012406,0.0021902,0.012346,0.004097,0.0022653,1,817,unspec
2,127122133,127122133,5,0.0008538,0.0025815,0.00212,0.0013201,0.0023252,0.0021179,0.0029738,1,818,unspec
2,127122530,127122530,2,0.0017696,0.0027697,0.0030203,0.0045393,0.002271,0.0029455,0.0011189,1,819,unspec
2,127122873,127122873,5,0.0033749,0.0025725,0.0024963,0.00083054,0.000122,0.0017995,0.0051744,1,820,unspec
2,127123057,127123057,4,0.0055766,0.00015527,0.0039966,0.0094046,0.0029787,0.0095732,0.0046232,1,821,unspec
2,127123257,127123257,4,0.0010988,0.0040374,0.004437,0.0023387,0.0042622,0.0051362,0.00027435,1,822,unspec
2,127123300,127123300,3,0.056805,0.027493,0.0041774,0.019613,0.076418,0.023273,0.0018907,1,823,unspec
2,127123357,127123357,5,0.0015867,0.0023991,0.0024031,0.00015446,0.0017395,0.0015415,0.0033262,1,824,unspec
2,127123643,127123643,1,1.58192,1.0578,2.4602,0.62195,0.87828,1.3235,0.06077,1,825,unspec
2,127123644,127123644,5,0.0026101,0.00038985,0.0016656,0.0037165,0.0031258,0.00073766,0.0042757,1,826,unspec
2,127123645,127123645,4,0.0037657,0.0027887,0.0021498,0.00090058,0.001646,0.0059155,0.0050659,1,827,unspec
2,127123667,127123667,5,0.0075709,0.0045755,0.00029801,0.0014664,0.0029857,0.0015748,0.0091457,1,828,unspec
2,127123791,127123791,4,0.0011647,0.0016636,0.0028134,3.22E-05,0.0018118,0.0029765,0.0026296,1,829,unspec
2,127123792,127123792,4,0.0030403,0.0025701,0.00087852,0.0017821,0.00024351,0.0048224,0.0021498,1,830,unspec
2,127124081,127124081,5,0.0021603,0.0019311,0.0023223,0.0027437,0.0020859,0.0026747,0.0044826,1,831,unspec
2,127124439,127124439,1,4.12293,0.49164,4.4439,2.6416,0.0076677,0.32097,0.011471,1,832,unspec
2,127124606,127124606,2,0.0209359,0.001101,0.0032301,0.024166,0.0050608,0.0012939,0.00377,1,833,unspec
2,127124766,127124766,1,0.0168432,0.0013183,0.018654,0.0018356,0.0015923,0.0021025,0.0018108,1,834,unspec
2,127125294,127125294,3,0.0035854,0.0006142,0.0015349,0.00039539,0.0046489,0.0025928,0.0010635,1,835,unspec
2,127125710,127125710,2,0.0129375,0.0011247,0.0056429,0.016484,0.0035465,0.0032339,0.0047935,1,836,unspec
2,127126319,127126319,0,0.0037906,0.0051892,0.00096208,0.0033795,0.0016955,0.0013986,0.00049999,0.692063492,837,unspec
2,127126323,127126323,4,0.0030229,0.00072578,0.0050875,0.0031763,0.0019776,0.0054849,0.002462,1,838,unspec
2,127126329,127126329,0,0.1098269,0.11306,0.0032331,0.00011715,0.0019595,0.011092,0.0034399,0.346788991,839,unspec
2,127126365,127126365,5,0.001002,0.001401,0.00013744,0.00078823,0.0023166,0.0018517,0.002403,1,840,unspec
2,127126502,127126502,1,0.0001279,0.002702,0.0028299,0.0025869,0.0028181,0.0027716,0.0016772,1,841,unspec
2,127126547,127126547,5,0.0107811,0.012042,0.01081,0.0083339,0.00074898,0.0037925,0.019115,1,842,unspec
2,127126588,127126588,5,0.00156108,0.00012858,0.0016623,0.001405,0.00046598,0.00074462,0.0023057,1,843,unspec
2,127126655,127126655,0,0.0025535,0.0040934,0.0015399,0.0030758,0.00039667,0.002358,0.0013639,0.793043478,844,unspec
2,127127018,127127018,1,0.0022717,0.0025478,0.0050027,0.002731,0.0045141,0.0026074,0.0043415,1,845,unspec
2,127127325,127127325,0,0.00334964,0.0042414,0.00065968,0.0021899,0.00048338,0.0020095,0.00089176,0.71232,846,unspec
2,127127671,127127671,2,0.0158929,0.0073764,0.00083513,0.023246,0.0073531,0.00498,0.011315,1,847,unspec
2,127127783,127127783,4,0.0104246,0.0011727,0.0024826,0.0014941,0.0034051,0.012381,0.0019564,1,848,unspec
2,127128048,127128048,1,0.066603,0.00466,0.071848,0.038236,0.051116,0.0049866,0.005245,1,849,unspec
2,127128075,127128075,2,0.0026049,0.0025292,1.18E-05,0.0036116,0.0002925,0.0010067,0.0017755,1,850,unspec
2,127128582,127128582,4,0.0095764,0.0034916,0.0025546,0.0032117,0.00053318,0.012131,0.0022895,1,851,unspec
2,127128657,127128657,3,0.1370998,0.0046159,0.005086,0.00012946,0.14198,0.0048802,0.093325,1,852,unspec
2,127128795,127128795,5,0.21286,0.10476,0.0062003,0.16064,0.18199,0.0052768,0.31762,1,853,unspec
2,127128840,127128840,0,0.0787916,0.079941,0.00026637,0.0012922,0.0075258,0.00022888,0.0011494,0.360714286,854,unspec
2,127128970,127128970,3,0.0052216,0.0029999,0.0017031,0.0010372,0.0082215,0.0043923,0.0036098,1,855,unspec
2,127129099,127129099,0,0.0090542,0.015951,0.0039919,0.0084636,0.0068968,0.002766,0.0131,0.46460177,856,unspec
2,127129371,127129371,0,0.0027484,0.0040559,0.0013075,0.00053166,0.002298,0.00081622,0.0025838,0.775749674,857,unspec
2,127129379,127129379,5,0.0006589,0.0025408,0.0025044,0.0021687,0.00097409,0.0022859,0.0029448,1,858,unspec
2,127129715,127129715,3,0.0009556,0.0023452,0.0021115,0.0017828,0.0027384,0.0012432,0.0014142,1,859,unspec
2,127129764,127129764,4,0.0008128,0.0016879,0.001712,0.0018003,0.0022503,0.0025248,0.0015725,1,860,unspec
2,127129906,127129906,1,0.0039854,0.0060782,0.0070339,0.0030485,0.0020834,0.0035965,0.0010368,1,861,unspec
2,127129950,127129950,1,0.0018697,0.0028308,0.0036825,0.0018128,0.0020327,0.001441,0.0013324,1,862,unspec
2,127129984,127129984,1,2.4434,1.5312,3.5253,0.050682,1.1719,1.0819,0.021553,1,863,unspec
2,127130017,127130017,5,0.001021,0.0043321,0.0025539,0.0046884,0.0037974,0.0032696,0.0048184,1,864,unspec
2,127130070,127130070,0,0.0036779,0.0074224,0.0056727,0.0037445,0.0063657,0.0034333,0.0019963,0.692063492,865,unspec
2,127130174,127130174,0,0.3916449,0.40007,0.0052098,0.23212,0.0084251,0.0077642,0.0093929,0.294736842,866,unspec
2,127130289,127130289,3,0.0072599,0.00048869,0.0021409,0.0028031,0.010063,0.0091133,0.0043054,1,867,unspec
2,127130409,127130409,3,0.0525372,0.046906,0.0050188,0.024632,0.057556,0.0034046,0.0024261,1,868,unspec
2,127130537,127130537,0,0.0011479,0.0025349,0.0018893,0.0018635,0.0011211,0.001387,0.00034541,0.860560748,869,unspec
2,127130545,127130545,3,0.00846925,0.0025363,0.00011405,5.01E-05,0.0085833,6.21E-06,0.00016392,1,870,unspec
2,127130552,127130552,0,0.0005292,0.0025359,0.0018321,0.0020067,0.0021418,0.0020532,0.0015343,1,871,unspec
2,127130866,127130866,0,0.0022416,0.0040643,0.0018227,0.0011058,0.0026271,0.0032079,0.00070056,0.795121951,872,unspec
